SequenceName	SequenceRole	AssignedMolecule	GenBankAccn	Relationship	RefSeqAccn	AssemblyUnit	SequenceLength	UCSCStyleName	circular
211000022278911	unlocalized-scaffold	X	DS484597.1	=	NW_001845886.1	Primary Assembly	1843	chrX_DS484597v1_random	FALSE
211000022278774	unlocalized-scaffold	X	DS484598.1	=	NW_001845887.1	Primary Assembly	1842	chrX_DS484598v1_random	FALSE
211000022279080	unlocalized-scaffold	X	DS484599.1	=	NW_001845888.1	Primary Assembly	1841	chrX_DS484599v1_random	FALSE
211000022278502	unlocalized-scaffold	X	DS484600.1	=	NW_001845889.1	Primary Assembly	1841	chrX_DS484600v1_random	FALSE
211000022279301	unlocalized-scaffold	X	DS484603.1	=	NW_001845892.1	Primary Assembly	1830	chrX_DS484603v1_random	FALSE
211000022278614	unlocalized-scaffold	X	DS484604.1	=	NW_001845893.1	Primary Assembly	1829	chrX_DS484604v1_random	FALSE
211000022278905	unlocalized-scaffold	X	DS484605.1	=	NW_001845894.1	Primary Assembly	1829	chrX_DS484605v1_random	FALSE
211000022278475	unlocalized-scaffold	X	DS484608.1	=	NW_001845897.1	Primary Assembly	1818	chrX_DS484608v1_random	FALSE
211000022278625	unlocalized-scaffold	X	DS484609.1	=	NW_001845898.1	Primary Assembly	1818	chrX_DS484609v1_random	FALSE
211000022278465	unlocalized-scaffold	X	DS484610.1	=	NW_001845899.1	Primary Assembly	1813	chrX_DS484610v1_random	FALSE
211000022278876	unlocalized-scaffold	X	DS484611.1	=	NW_001845900.1	Primary Assembly	1813	chrX_DS484611v1_random	FALSE
211000022280060	unlocalized-scaffold	X	DS484615.1	=	NW_001845904.1	Primary Assembly	1803	chrX_DS484615v1_random	FALSE
211000022279078	unlocalized-scaffold	X	DS484618.1	=	NW_001845907.1	Primary Assembly	1800	chrX_DS484618v1_random	FALSE
211000022279846	unlocalized-scaffold	X	DS484620.1	=	NW_001845909.1	Primary Assembly	1798	chrX_DS484620v1_random	FALSE
211000022278228	unlocalized-scaffold	X	DS484622.1	=	NW_001845911.1	Primary Assembly	1793	chrX_DS484622v1_random	FALSE
211000022279093	unlocalized-scaffold	X	DS484623.1	=	NW_001845912.1	Primary Assembly	1792	chrX_DS484623v1_random	FALSE
211000022278633	unlocalized-scaffold	X	DS484625.1	=	NW_001845914.1	Primary Assembly	1787	chrX_DS484625v1_random	FALSE
211000022278634	unlocalized-scaffold	X	DS484626.1	=	NW_001845915.1	Primary Assembly	1786	chrX_DS484626v1_random	FALSE
211000022278613	unlocalized-scaffold	X	DS484628.1	=	NW_001845917.1	Primary Assembly	1785	chrX_DS484628v1_random	FALSE
211000022278819	unlocalized-scaffold	X	DS484633.1	=	NW_001845922.1	Primary Assembly	1775	chrX_DS484633v1_random	FALSE
211000022279322	unlocalized-scaffold	X	DS484636.1	=	NW_001845925.1	Primary Assembly	1769	chrX_DS484636v1_random	FALSE
211000022278842	unlocalized-scaffold	X	DS484644.1	=	NW_001845933.1	Primary Assembly	1747	chrX_DS484644v1_random	FALSE
211000022279296	unlocalized-scaffold	X	DS484645.1	=	NW_001845934.1	Primary Assembly	1747	chrX_DS484645v1_random	FALSE
211000022278473	unlocalized-scaffold	X	DS484647.1	=	NW_001845936.1	Primary Assembly	1743	chrX_DS484647v1_random	FALSE
211000022278816	unlocalized-scaffold	X	DS484648.1	=	NW_001845937.1	Primary Assembly	1741	chrX_DS484648v1_random	FALSE
211000022278314	unlocalized-scaffold	X	DS484650.1	=	NW_001845939.1	Primary Assembly	1737	chrX_DS484650v1_random	FALSE
211000022278907	unlocalized-scaffold	X	DS484657.1	=	NW_001845946.1	Primary Assembly	1724	chrX_DS484657v1_random	FALSE
211000022278677	unlocalized-scaffold	X	DS484660.1	=	NW_001845949.1	Primary Assembly	1716	chrX_DS484660v1_random	FALSE
211000022278165	unlocalized-scaffold	X	DS484664.1	=	NW_001845953.1	Primary Assembly	1713	chrX_DS484664v1_random	FALSE
211000022280243	unlocalized-scaffold	X	DS484666.1	=	NW_001845955.1	Primary Assembly	1710	chrX_DS484666v1_random	FALSE
211000022278125	unlocalized-scaffold	X	DS484668.1	=	NW_001845957.1	Primary Assembly	1709	chrX_DS484668v1_random	FALSE
211000022279297	unlocalized-scaffold	X	DS484669.1	=	NW_001845958.1	Primary Assembly	1708	chrX_DS484669v1_random	FALSE
211000022278621	unlocalized-scaffold	X	DS484670.1	=	NW_001845959.1	Primary Assembly	1704	chrX_DS484670v1_random	FALSE
211000022278491	unlocalized-scaffold	X	DS484672.1	=	NW_001845961.1	Primary Assembly	1703	chrX_DS484672v1_random	FALSE
211000022279065	unlocalized-scaffold	X	DS484677.1	=	NW_001845966.1	Primary Assembly	1687	chrX_DS484677v1_random	FALSE
211000022278471	unlocalized-scaffold	X	DS484679.1	=	NW_001845968.1	Primary Assembly	1683	chrX_DS484679v1_random	FALSE
211000022279077	unlocalized-scaffold	X	DS484682.1	=	NW_001845971.1	Primary Assembly	1680	chrX_DS484682v1_random	FALSE
211000022278938	unlocalized-scaffold	X	DS484683.1	=	NW_001845972.1	Primary Assembly	1679	chrX_DS484683v1_random	FALSE
211000022278469	unlocalized-scaffold	X	DS484684.1	=	NW_001845973.1	Primary Assembly	1678	chrX_DS484684v1_random	FALSE
211000022278484	unlocalized-scaffold	X	DS484688.1	=	NW_001845977.1	Primary Assembly	1657	chrX_DS484688v1_random	FALSE
211000022278726	unlocalized-scaffold	X	DS484690.1	=	NW_001845979.1	Primary Assembly	1645	chrX_DS484690v1_random	FALSE
211000022278472	unlocalized-scaffold	X	DS484691.1	=	NW_001845980.1	Primary Assembly	1643	chrX_DS484691v1_random	FALSE
211000022279064	unlocalized-scaffold	X	DS484694.1	=	NW_001845983.1	Primary Assembly	1637	chrX_DS484694v1_random	FALSE
211000022278620	unlocalized-scaffold	X	DS484695.1	=	NW_001845984.1	Primary Assembly	1637	chrX_DS484695v1_random	FALSE
211000022280061	unlocalized-scaffold	X	DS484697.1	=	NW_001845986.1	Primary Assembly	1636	chrX_DS484697v1_random	FALSE
211000022278839	unlocalized-scaffold	X	DS484698.1	=	NW_001845987.1	Primary Assembly	1630	chrX_DS484698v1_random	FALSE
211000022278099	unlocalized-scaffold	X	DS484701.1	=	NW_001845990.1	Primary Assembly	1625	chrX_DS484701v1_random	FALSE
211000022279316	unlocalized-scaffold	X	DS484702.1	=	NW_001845991.1	Primary Assembly	1623	chrX_DS484702v1_random	FALSE
211000022278670	unlocalized-scaffold	X	DS484703.1	=	NW_001845992.1	Primary Assembly	1622	chrX_DS484703v1_random	FALSE
211000022279542	unlocalized-scaffold	X	DS484715.1	=	NW_001846004.1	Primary Assembly	1595	chrX_DS484715v1_random	FALSE
211000022279957	unlocalized-scaffold	X	DS484719.1	=	NW_001846008.1	Primary Assembly	1586	chrX_DS484719v1_random	FALSE
211000022278584	unlocalized-scaffold	X	DS484723.1	=	NW_001846012.1	Primary Assembly	1577	chrX_DS484723v1_random	FALSE
211000022278323	unlocalized-scaffold	X	DS484724.1	=	NW_001846013.1	Primary Assembly	1575	chrX_DS484724v1_random	FALSE
211000022279076	unlocalized-scaffold	X	DS484725.1	=	NW_001846014.1	Primary Assembly	1573	chrX_DS484725v1_random	FALSE
211000022278315	unlocalized-scaffold	X	DS484730.1	=	NW_001846019.1	Primary Assembly	1560	chrX_DS484730v1_random	FALSE
211000022278857	unlocalized-scaffold	X	DS484731.1	=	NW_001846020.1	Primary Assembly	1558	chrX_DS484731v1_random	FALSE
211000022280029	unlocalized-scaffold	X	DS484732.1	=	NW_001846021.1	Primary Assembly	1556	chrX_DS484732v1_random	FALSE
211000022279244	unlocalized-scaffold	X	DS484733.1	=	NW_001846022.1	Primary Assembly	1556	chrX_DS484733v1_random	FALSE
211000022278655	unlocalized-scaffold	X	DS484737.1	=	NW_001846026.1	Primary Assembly	1550	chrX_DS484737v1_random	FALSE
211000022278671	unlocalized-scaffold	X	DS484740.1	=	NW_001846029.1	Primary Assembly	1546	chrX_DS484740v1_random	FALSE
211000022278850	unlocalized-scaffold	X	DS484741.1	=	NW_001846030.1	Primary Assembly	1544	chrX_DS484741v1_random	FALSE
211000022278232	unlocalized-scaffold	X	DS484745.1	=	NW_001846034.1	Primary Assembly	1541	chrX_DS484745v1_random	FALSE
211000022279686	unlocalized-scaffold	X	DS484749.1	=	NW_001846038.1	Primary Assembly	1534	chrX_DS484749v1_random	FALSE
211000022279295	unlocalized-scaffold	X	DS484753.1	=	NW_001846042.1	Primary Assembly	1529	chrX_DS484753v1_random	FALSE
211000022278692	unlocalized-scaffold	X	DS484758.1	=	NW_001846047.1	Primary Assembly	1525	chrX_DS484758v1_random	FALSE
211000022278693	unlocalized-scaffold	X	DS484763.1	=	NW_001846052.1	Primary Assembly	1519	chrX_DS484763v1_random	FALSE
211000022278227	unlocalized-scaffold	X	DS484765.1	=	NW_001846054.1	Primary Assembly	1516	chrX_DS484765v1_random	FALSE
211000022279515	unlocalized-scaffold	X	DS484767.1	=	NW_001846056.1	Primary Assembly	1510	chrX_DS484767v1_random	FALSE
211000022278861	unlocalized-scaffold	X	DS484768.1	=	NW_001846057.1	Primary Assembly	1509	chrX_DS484768v1_random	FALSE
211000022279074	unlocalized-scaffold	X	DS484775.1	=	NW_001846064.1	Primary Assembly	1492	chrX_DS484775v1_random	FALSE
211000022279066	unlocalized-scaffold	X	DS484777.1	=	NW_001846066.1	Primary Assembly	1489	chrX_DS484777v1_random	FALSE
211000022278829	unlocalized-scaffold	X	DS484778.1	=	NW_001846067.1	Primary Assembly	1488	chrX_DS484778v1_random	FALSE
211000022278827	unlocalized-scaffold	X	DS484783.1	=	NW_001846072.1	Primary Assembly	1482	chrX_DS484783v1_random	FALSE
211000022278512	unlocalized-scaffold	X	DS484785.1	=	NW_001846074.1	Primary Assembly	1478	chrX_DS484785v1_random	FALSE
211000022278851	unlocalized-scaffold	X	DS484786.1	=	NW_001846075.1	Primary Assembly	1476	chrX_DS484786v1_random	FALSE
211000022278414	unlocalized-scaffold	X	DS484803.1	=	NW_001846092.1	Primary Assembly	1461	chrX_DS484803v1_random	FALSE
211000022278252	unlocalized-scaffold	X	DS484809.1	=	NW_001846098.1	Primary Assembly	1453	chrX_DS484809v1_random	FALSE
211000022278690	unlocalized-scaffold	X	DS484810.1	=	NW_001846099.1	Primary Assembly	1452	chrX_DS484810v1_random	FALSE
211000022278618	unlocalized-scaffold	X	DS484811.1	=	NW_001846100.1	Primary Assembly	1452	chrX_DS484811v1_random	FALSE
211000022278340	unlocalized-scaffold	X	DS484819.1	=	NW_001846108.1	Primary Assembly	1441	chrX_DS484819v1_random	FALSE
211000022279437	unlocalized-scaffold	X	DS484826.1	=	NW_001846115.1	Primary Assembly	1432	chrX_DS484826v1_random	FALSE
211000022279112	unlocalized-scaffold	X	DS484832.1	=	NW_001846121.1	Primary Assembly	1425	chrX_DS484832v1_random	FALSE
211000022278322	unlocalized-scaffold	X	DS484833.1	=	NW_001846122.1	Primary Assembly	1424	chrX_DS484833v1_random	FALSE
211000022278838	unlocalized-scaffold	X	DS484837.1	=	NW_001846126.1	Primary Assembly	1423	chrX_DS484837v1_random	FALSE
211000022279068	unlocalized-scaffold	X	DS484839.1	=	NW_001846128.1	Primary Assembly	1421	chrX_DS484839v1_random	FALSE
211000022278837	unlocalized-scaffold	X	DS484840.1	=	NW_001846129.1	Primary Assembly	1419	chrX_DS484840v1_random	FALSE
211000022278342	unlocalized-scaffold	X	DS484845.1	=	NW_001846134.1	Primary Assembly	1412	chrX_DS484845v1_random	FALSE
211000022278646	unlocalized-scaffold	X	DS484850.1	=	NW_001846139.1	Primary Assembly	1408	chrX_DS484850v1_random	FALSE
211000022279888	unlocalized-scaffold	X	DS484857.1	=	NW_001846146.1	Primary Assembly	1402	chrX_DS484857v1_random	FALSE
211000022278822	unlocalized-scaffold	X	DS484871.1	=	NW_001846160.1	Primary Assembly	1386	chrX_DS484871v1_random	FALSE
211000022278644	unlocalized-scaffold	X	DS484879.1	=	NW_001846168.1	Primary Assembly	1381	chrX_DS484879v1_random	FALSE
211000022278836	unlocalized-scaffold	X	DS484880.1	=	NW_001846169.1	Primary Assembly	1380	chrX_DS484880v1_random	FALSE
211000022278855	unlocalized-scaffold	X	DS484890.1	=	NW_001846179.1	Primary Assembly	1376	chrX_DS484890v1_random	FALSE
211000022280022	unlocalized-scaffold	X	DS484907.1	=	NW_001846196.1	Primary Assembly	1361	chrX_DS484907v1_random	FALSE
211000022278609	unlocalized-scaffold	X	DS484911.1	=	NW_001846200.1	Primary Assembly	1355	chrX_DS484911v1_random	FALSE
211000022278476	unlocalized-scaffold	X	DS484913.1	=	NW_001846202.1	Primary Assembly	1355	chrX_DS484913v1_random	FALSE
211000022279073	unlocalized-scaffold	X	DS484928.1	=	NW_001846217.1	Primary Assembly	1340	chrX_DS484928v1_random	FALSE
211000022278832	unlocalized-scaffold	X	DS484935.1	=	NW_001846224.1	Primary Assembly	1336	chrX_DS484935v1_random	FALSE
211000022278470	unlocalized-scaffold	X	DS484951.1	=	NW_001846240.1	Primary Assembly	1327	chrX_DS484951v1_random	FALSE
211000022279079	unlocalized-scaffold	X	DS484952.1	=	NW_001846241.1	Primary Assembly	1326	chrX_DS484952v1_random	FALSE
211000022280034	unlocalized-scaffold	X	DS484953.1	=	NW_001846242.1	Primary Assembly	1326	chrX_DS484953v1_random	FALSE
211000022278830	unlocalized-scaffold	X	DS484955.1	=	NW_001846244.1	Primary Assembly	1323	chrX_DS484955v1_random	FALSE
211000022278492	unlocalized-scaffold	X	DS484961.1	=	NW_001846250.1	Primary Assembly	1315	chrX_DS484961v1_random	FALSE
211000022279674	unlocalized-scaffold	X	DS484963.1	=	NW_001846252.1	Primary Assembly	1315	chrX_DS484963v1_random	FALSE
211000022278268	unlocalized-scaffold	X	DS484965.1	=	NW_001846254.1	Primary Assembly	1312	chrX_DS484965v1_random	FALSE
211000022278122	unlocalized-scaffold	X	DS484968.1	=	NW_001846257.1	Primary Assembly	1311	chrX_DS484968v1_random	FALSE
211000022279944	unlocalized-scaffold	X	DS484970.1	=	NW_001846259.1	Primary Assembly	1310	chrX_DS484970v1_random	FALSE
211000022279388	unlocalized-scaffold	X	DS484974.1	=	NW_001846263.1	Primary Assembly	1309	chrX_DS484974v1_random	FALSE
211000022279767	unlocalized-scaffold	X	DS484978.1	=	NW_001846267.1	Primary Assembly	1306	chrX_DS484978v1_random	FALSE
211000022279984	unlocalized-scaffold	X	DS484990.1	=	NW_001846279.1	Primary Assembly	1301	chrX_DS484990v1_random	FALSE
211000022278607	unlocalized-scaffold	X	DS484995.1	=	NW_001846284.1	Primary Assembly	1296	chrX_DS484995v1_random	FALSE
211000022278487	unlocalized-scaffold	X	DS484996.1	=	NW_001846285.1	Primary Assembly	1295	chrX_DS484996v1_random	FALSE
211000022280007	unlocalized-scaffold	X	DS484997.1	=	NW_001846286.1	Primary Assembly	1294	chrX_DS484997v1_random	FALSE
211000022279328	unlocalized-scaffold	X	DS485012.1	=	NW_001846301.1	Primary Assembly	1284	chrX_DS485012v1_random	FALSE
211000022278324	unlocalized-scaffold	X	DS485015.1	=	NW_001846304.1	Primary Assembly	1283	chrX_DS485015v1_random	FALSE
211000022279998	unlocalized-scaffold	X	DS485017.1	=	NW_001846306.1	Primary Assembly	1281	chrX_DS485017v1_random	FALSE
211000022278856	unlocalized-scaffold	X	DS485043.1	=	NW_001846332.1	Primary Assembly	1271	chrX_DS485043v1_random	FALSE
211000022279978	unlocalized-scaffold	X	DS485044.1	=	NW_001846333.1	Primary Assembly	1271	chrX_DS485044v1_random	FALSE
211000022279764	unlocalized-scaffold	X	DS485049.1	=	NW_001846338.1	Primary Assembly	1269	chrX_DS485049v1_random	FALSE
211000022279045	unlocalized-scaffold	X	DS485050.1	=	NW_001846339.1	Primary Assembly	1268	chrX_DS485050v1_random	FALSE
211000022279721	unlocalized-scaffold	X	DS485054.1	=	NW_001846343.1	Primary Assembly	1265	chrX_DS485054v1_random	FALSE
211000022279528	unlocalized-scaffold	X	DS485072.1	=	NW_001846361.1	Primary Assembly	1260	chrX_DS485072v1_random	FALSE
211000022278382	unlocalized-scaffold	X	DS485074.1	=	NW_001846363.1	Primary Assembly	1258	chrX_DS485074v1_random	FALSE
211000022278187	unlocalized-scaffold	X	DS485077.1	=	NW_001846366.1	Primary Assembly	1258	chrX_DS485077v1_random	FALSE
211000022279610	unlocalized-scaffold	X	DS485078.1	=	NW_001846367.1	Primary Assembly	1257	chrX_DS485078v1_random	FALSE
211000022279071	unlocalized-scaffold	X	DS485080.1	=	NW_001846369.1	Primary Assembly	1253	chrX_DS485080v1_random	FALSE
211000022278691	unlocalized-scaffold	X	DS485081.1	=	NW_001846370.1	Primary Assembly	1252	chrX_DS485081v1_random	FALSE
211000022278843	unlocalized-scaffold	X	DS485084.1	=	NW_001846373.1	Primary Assembly	1251	chrX_DS485084v1_random	FALSE
211000022278478	unlocalized-scaffold	X	DS485096.1	=	NW_001846385.1	Primary Assembly	1244	chrX_DS485096v1_random	FALSE
211000022278631	unlocalized-scaffold	X	DS485101.1	=	NW_001846390.1	Primary Assembly	1241	chrX_DS485101v1_random	FALSE
211000022278505	unlocalized-scaffold	X	DS485104.1	=	NW_001846393.1	Primary Assembly	1240	chrX_DS485104v1_random	FALSE
211000022278814	unlocalized-scaffold	X	DS485109.1	=	NW_001846398.1	Primary Assembly	1238	chrX_DS485109v1_random	FALSE
211000022278640	unlocalized-scaffold	X	DS485110.1	=	NW_001846399.1	Primary Assembly	1238	chrX_DS485110v1_random	FALSE
211000022278882	unlocalized-scaffold	X	DS485111.1	=	NW_001846400.1	Primary Assembly	1238	chrX_DS485111v1_random	FALSE
211000022278971	unlocalized-scaffold	X	DS485112.1	=	NW_001846401.1	Primary Assembly	1238	chrX_DS485112v1_random	FALSE
211000022279570	unlocalized-scaffold	X	DS485119.1	=	NW_001846408.1	Primary Assembly	1235	chrX_DS485119v1_random	FALSE
211000022278654	unlocalized-scaffold	X	DS485126.1	=	NW_001846415.1	Primary Assembly	1233	chrX_DS485126v1_random	FALSE
211000022278632	unlocalized-scaffold	X	DS485141.1	=	NW_001846430.1	Primary Assembly	1228	chrX_DS485141v1_random	FALSE
211000022278624	unlocalized-scaffold	X	DS485164.1	=	NW_001846453.1	Primary Assembly	1223	chrX_DS485164v1_random	FALSE
211000022278637	unlocalized-scaffold	X	DS485167.1	=	NW_001846456.1	Primary Assembly	1221	chrX_DS485167v1_random	FALSE
211000022278297	unlocalized-scaffold	X	DS485172.1	=	NW_001846461.1	Primary Assembly	1220	chrX_DS485172v1_random	FALSE
211000022279860	unlocalized-scaffold	X	DS485186.1	=	NW_001846475.1	Primary Assembly	1212	chrX_DS485186v1_random	FALSE
211000022279300	unlocalized-scaffold	X	DS485189.1	=	NW_001846478.1	Primary Assembly	1211	chrX_DS485189v1_random	FALSE
211000022279302	unlocalized-scaffold	X	DS485195.1	=	NW_001846484.1	Primary Assembly	1209	chrX_DS485195v1_random	FALSE
211000022279862	unlocalized-scaffold	X	DS485201.1	=	NW_001846490.1	Primary Assembly	1208	chrX_DS485201v1_random	FALSE
211000022279531	unlocalized-scaffold	X	DS485225.1	=	NW_001846514.1	Primary Assembly	1200	chrX_DS485225v1_random	FALSE
211000022278231	unlocalized-scaffold	X	DS485235.1	=	NW_001846524.1	Primary Assembly	1195	chrX_DS485235v1_random	FALSE
211000022278466	unlocalized-scaffold	X	DS485238.1	=	NW_001846527.1	Primary Assembly	1195	chrX_DS485238v1_random	FALSE
211000022278479	unlocalized-scaffold	X	DS485257.1	=	NW_001846546.1	Primary Assembly	1189	chrX_DS485257v1_random	FALSE
211000022278925	unlocalized-scaffold	X	DS485262.1	=	NW_001846551.1	Primary Assembly	1189	chrX_DS485262v1_random	FALSE
211000022278355	unlocalized-scaffold	X	DS485266.1	=	NW_001846555.1	Primary Assembly	1186	chrX_DS485266v1_random	FALSE
211000022279536	unlocalized-scaffold	X	DS485268.1	=	NW_001846557.1	Primary Assembly	1186	chrX_DS485268v1_random	FALSE
211000022279290	unlocalized-scaffold	X	DS485271.1	=	NW_001846560.1	Primary Assembly	1185	chrX_DS485271v1_random	FALSE
211000022278910	unlocalized-scaffold	X	DS485277.1	=	NW_001846566.1	Primary Assembly	1184	chrX_DS485277v1_random	FALSE
211000022279339	unlocalized-scaffold	X	DS485278.1	=	NW_001846567.1	Primary Assembly	1184	chrX_DS485278v1_random	FALSE
211000022279830	unlocalized-scaffold	X	DS485281.1	=	NW_001846570.1	Primary Assembly	1184	chrX_DS485281v1_random	FALSE
211000022280077	unlocalized-scaffold	X	DS485287.1	=	NW_001846576.1	Primary Assembly	1181	chrX_DS485287v1_random	FALSE
211000022279505	unlocalized-scaffold	X	DS485299.1	=	NW_001846588.1	Primary Assembly	1178	chrX_DS485299v1_random	FALSE
211000022279012	unlocalized-scaffold	X	DS485300.1	=	NW_001846589.1	Primary Assembly	1178	chrX_DS485300v1_random	FALSE
211000022279501	unlocalized-scaffold	X	DS485303.1	=	NW_001846592.1	Primary Assembly	1175	chrX_DS485303v1_random	FALSE
211000022278610	unlocalized-scaffold	X	DS485305.1	=	NW_001846594.1	Primary Assembly	1174	chrX_DS485305v1_random	FALSE
211000022279803	unlocalized-scaffold	X	DS485310.1	=	NW_001846599.1	Primary Assembly	1173	chrX_DS485310v1_random	FALSE
211000022278950	unlocalized-scaffold	X	DS485334.1	=	NW_001846623.1	Primary Assembly	1164	chrX_DS485334v1_random	FALSE
211000022279006	unlocalized-scaffold	X	DS485336.1	=	NW_001846625.1	Primary Assembly	1163	chrX_DS485336v1_random	FALSE
211000022279833	unlocalized-scaffold	X	DS485345.1	=	NW_001846634.1	Primary Assembly	1161	chrX_DS485345v1_random	FALSE
211000022279304	unlocalized-scaffold	X	DS485351.1	=	NW_001846640.1	Primary Assembly	1161	chrX_DS485351v1_random	FALSE
211000022278477	unlocalized-scaffold	X	DS485358.1	=	NW_001846647.1	Primary Assembly	1159	chrX_DS485358v1_random	FALSE
211000022279857	unlocalized-scaffold	X	DS485360.1	=	NW_001846649.1	Primary Assembly	1159	chrX_DS485360v1_random	FALSE
211000022279773	unlocalized-scaffold	X	DS485364.1	=	NW_001846653.1	Primary Assembly	1158	chrX_DS485364v1_random	FALSE
211000022278892	unlocalized-scaffold	X	DS485378.1	=	NW_001846667.1	Primary Assembly	1155	chrX_DS485378v1_random	FALSE
211000022279881	unlocalized-scaffold	X	DS485384.1	=	NW_001846673.1	Primary Assembly	1153	chrX_DS485384v1_random	FALSE
